Datetime,AHU: Supply Air Temperature,AHU: Supply Air Temperature Heating Set Point,AHU: Supply Air Temperature Cooling Set Point,AHU: Outdoor Air Temperature,AHU: Mixed Air Temperature,AHU: Return Air Temperature,AHU: Supply Air Fan Status,AHU: Supply Air Fan Speed Control Signal,AHU: Outdoor Air Damper Control Signal  ,AHU: Return Air Damper Control Signal,AHU: Exhaust Air Damper Control Signal    ,AHU: Cooling Coil Valve Control Signal,AHU: Heating Coil Valve Control Signal,Occupancy Mode Indicator,Fault Detection Ground Truth
3/19/2017 19:08,60.4,50,86,51.18,60.4,63.68,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:09,60.39,50,86,51.18,60.34,63.63,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:10,60.34,50,86,51.18,60.31,63.61,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:11,60.31,50,86,51.18,60.3,63.59,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:12,60.29,50,86,51.18,60.33,63.56,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:13,60.27,50,86,51.18,60.31,63.55,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:14,60.25,50,86,51.18,60.26,63.5,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:15,60.21,50,86,51.07,60.25,63.48,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:16,60.2,50,86,51.07,60.21,63.44,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:17,60.18,50,86,51.07,60.17,63.42,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:18,60.17,50,86,51.07,60.17,63.39,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:19,60.15,50,86,51.07,60.2,63.36,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:20,60.13,50,86,51.07,60.17,63.35,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:21,60.11,50,86,51.07,60.13,63.33,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:22,60.1,50,86,51.07,60.14,63.28,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:23,60.1,50,86,51.07,60.1,63.27,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:24,60.08,50,86,51.07,60.1,63.25,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:25,60.05,50,86,51.07,60.03,63.22,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:26,60.04,50,86,51.07,60.03,63.18,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:27,60.02,50,86,51.07,60.04,63.16,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:28,60.02,50,86,51.07,60.02,63.13,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:29,60,50,86,51.07,59.99,63.14,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:30,60,50,86,50.95,59.99,63.12,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:31,59.97,50,86,50.95,59.95,63.09,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:32,59.96,50,86,50.95,59.93,63.08,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:33,59.97,50,86,50.95,59.98,63.08,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:34,59.95,50,86,50.95,60.01,63.06,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:35,59.93,50,86,50.95,60.01,63.05,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:36,59.94,50,86,50.95,59.93,63.01,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:37,59.93,50,86,50.95,59.87,63,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:38,59.91,50,86,50.95,59.92,62.97,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:39,59.9,50,86,50.95,59.94,62.95,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:40,59.9,50,86,50.95,59.93,62.94,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:41,59.88,50,86,50.95,59.93,62.94,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:42,59.88,50,86,50.95,59.95,62.92,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:43,59.89,50,86,50.95,59.94,62.92,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:44,59.88,50,86,50.95,59.9,62.9,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:45,59.86,50,86,51.27,59.84,62.89,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:46,59.85,50,86,51.27,59.78,62.86,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:47,59.84,50,86,51.27,59.78,62.85,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:48,59.83,50,86,51.27,59.79,62.84,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:49,59.81,50,86,51.27,59.77,62.84,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:50,59.79,50,86,51.27,59.76,62.82,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:51,59.76,50,86,51.27,59.75,62.79,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:52,59.75,50,86,51.27,59.71,62.77,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:53,59.75,50.03,86,51.27,59.75,62.77,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:54,59.75,50.45,86,51.27,59.78,62.76,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:55,59.73,50.14,86,51.27,59.75,62.73,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:56,59.73,50.64,86,51.27,59.7,62.7,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:57,59.72,50.54,86,51.27,59.69,62.68,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:58,59.71,50.96,86,51.27,59.68,62.69,1,0.5,0,1,0,0,0,0,1
3/19/2017 19:59,59.69,50.93,86,51.27,59.68,62.68,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:00,59.68,51.21,86,51.41,59.66,62.66,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:01,59.66,51.37,86,51.41,59.64,62.65,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:02,59.66,51.57,86,51.41,59.61,62.65,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:03,59.63,51.77,86,51.41,59.62,62.64,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:04,59.61,51.81,86,51.41,59.63,62.6,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:05,59.59,51.84,86,51.41,59.62,62.6,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:06,59.59,52.33,86,51.41,59.62,62.6,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:07,59.58,52.46,86,51.41,59.63,62.58,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:08,59.57,52.88,86,51.41,59.65,62.54,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:09,59.6,53.16,86,51.41,59.63,62.51,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:10,59.59,53.31,86,51.41,59.66,62.51,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:11,59.61,53.64,86,51.41,59.67,62.5,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:12,59.61,53.59,86,51.41,59.66,62.5,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:13,59.62,53.8,86,51.41,59.63,62.48,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:14,59.61,53.95,86,51.41,59.57,62.46,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:15,59.59,54.22,86,53.01,59.54,62.45,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:16,59.58,54.6,86,53.01,59.54,62.44,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:17,59.57,54.57,86,53.01,59.52,62.42,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:18,59.55,55.09,86,53.01,59.5,62.42,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:19,59.54,55.38,86,53.01,59.48,62.4,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:20,59.52,55.51,86,53.01,59.47,62.38,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:21,59.52,55.74,86,53.01,59.46,62.38,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:22,59.51,55.97,86,53.01,59.46,62.34,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:23,59.49,56.23,86,53.01,59.45,62.34,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:24,59.49,56.18,86,53.01,59.47,62.33,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:25,59.49,56.59,86,53.01,59.45,62.33,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:26,59.46,57.01,86,53.01,59.43,62.32,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:27,59.45,57.16,86,53.01,59.45,62.32,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:28,59.45,57.28,86,53.01,59.48,62.28,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:29,59.44,57.47,86,53.01,59.45,62.28,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:30,59.44,57.79,86,52.26,59.47,62.28,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:31,59.43,57.86,86,52.26,59.41,62.27,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:32,59.44,58.17,86,52.26,59.39,62.25,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:33,59.43,58.48,86,52.26,59.4,62.24,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:34,59.41,58.69,86,52.26,59.34,62.24,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:35,59.4,58.86,86,52.26,59.3,62.25,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:36,59.4,59.34,86,52.26,59.29,62.24,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:37,59.36,59.63,86,52.26,59.28,62.21,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:38,59.34,59.94,86,52.26,59.28,62.18,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:39,59.33,60.16,86,52.26,59.24,62.16,1,0.5,0,1,0,0,0,0,1
3/19/2017 20:40,59.29,60.77,86,52.26,59.23,62.14,1,0.5,0,1,0,0,0.001477399,0,1
3/19/2017 20:41,59.29,60.83,86,52.26,59.22,62.13,1,0.5,0,1,0,0,0.001862808,0,1
3/19/2017 20:42,59.28,60.74,86,52.26,59.19,62.11,1,0.5,0,1,0,0,0.014098974,0,1
3/19/2017 20:43,59.26,61.19,86,52.26,59.2,62.08,1,0.5,0,1,0,0,0.029678352,0,1
3/19/2017 20:44,59.24,61.44,86,52.26,59.18,62.07,1,0.5,0,1,0,0,0.053140952,0,1
3/19/2017 20:45,59.22,61.44,86,51.21,59.17,62.08,1,0.5,0,1,0,0,0.091893111,0,1
3/19/2017 20:46,59.21,62.07,86,51.21,59.16,62.04,1,0.5,0,1,0,0,0.111985502,0,1
3/19/2017 20:47,59.18,62.28,86,51.21,59.16,62.04,1,0.5,0,1,0,0,0.143766423,0,1
3/19/2017 20:48,59.19,62.79,86,51.21,59.17,62.04,1,0.5,0,1,0,0,0.179278337,0,1
3/19/2017 20:49,59.17,63.12,86,51.21,59.18,62.03,1,0.5,0,1,0,0,0.217341616,0,1
3/19/2017 20:50,59.17,63.02,86,51.21,59.2,62.01,1,0.5,0,1,0,0,0.221058871,0,1
3/19/2017 20:51,59.16,63.43,86,51.21,59.17,62.01,1,0.5,0,1,0,0,0.270900288,0,1
3/19/2017 20:52,59.22,63.73,86,51.21,59.1,62.01,1,0.5,0,1,0,0,0.305324197,0,1
3/19/2017 20:53,59.51,64.22,86,51.21,59.11,62.01,1,0.5,0,1,0,0,0.329347542,0,1
3/19/2017 20:54,60.15,64.33,86,51.21,59.13,62.01,1,0.5,0,1,0,0,0.317567782,0,1
3/19/2017 20:55,60.82,64.74,86,51.21,59.18,62.01,1,0.5,0,1,0,0,0.309930586,0,1
3/19/2017 20:56,61.32,65.33,86,51.21,59.31,62.01,1,0.5,0,1,0,0,0.299719107,0,1
3/19/2017 20:57,61.56,65.37,86,51.21,59.41,62.01,1,0.5,0,1,0,0,0.299980848,0,1
3/19/2017 20:58,61.62,65.37,86,51.21,59.54,62.01,1,0.5,0,1,0,0,0.315953779,0,1
3/19/2017 20:59,61.62,65.39,86,51.21,59.62,62.01,1,0.5,0,1,0,0,0.330112681,0,1
3/19/2017 21:00,61.71,65.52,86,50.91,59.67,62.01,1,0.5,0,1,0,0,0.334370209,0,1
3/19/2017 21:01,62,65.5,86,50.91,59.7,62.01,1,0.5,0,1,0,0,0.336668538,0,1
3/19/2017 21:02,62.46,65.5,86,50.91,59.78,62.01,1,0.5,0,1,0,0,0.319242089,0,1
3/19/2017 21:03,62.94,65.11,86,50.91,59.87,62.01,1,0.5,0,1,0,0,0.293965139,0,1
3/19/2017 21:04,63.1,65.15,86,50.91,60,62.01,1,0.5,0,1,0,0,0.29261468,0,1
3/19/2017 21:05,63.04,65.37,86,50.91,60.1,62.01,1,0.5,0,1,0,0,0.298912333,0,1
3/19/2017 21:06,62.96,65.69,86,50.91,60.11,63.63,1,0.5,0,1,0,0,0.316608956,0,1
3/19/2017 21:07,63.08,65.21,86,50.91,60.17,63.71,1,0.5,0,1,0,0,0.312350957,0,1
3/19/2017 21:08,63.4,65.44,86,50.91,60.25,63.8,1,0.5,0,1,0,0,0.297282205,0,1
3/19/2017 21:09,63.61,65.27,86,50.91,60.32,63.9,1,0.5,0,1,0,0,0.287261085,0,1
3/19/2017 21:10,63.66,64.99,86,50.91,60.4,63.99,1,0.5,0,1,0,0,0.279992313,0,1
3/19/2017 21:11,63.53,65.28,86,50.91,60.44,64.08,1,0.5,0,1,0,0,0.288051193,0,1
3/19/2017 21:12,63.4,65.19,86,50.91,60.44,64.12,1,0.5,0,1,0,0,0.303073081,0,1
3/19/2017 21:13,63.3,65.02,86,50.91,60.44,64.14,1,0.5,0,1,0,0,0.308001627,0,1
3/19/2017 21:14,63.36,65.17,86,50.91,60.5,64.16,1,0.5,0,1,0,0,0.310220088,0,1
3/19/2017 21:15,63.53,64.84,86,50.94,60.48,64.19,1,0.5,0,1,0,0,0.303685168,0,1
3/19/2017 21:16,63.75,65.08,86,50.94,60.5,64.25,1,0.5,0,1,0,0,0.301632295,0,1
3/19/2017 21:17,63.92,64.92,86,50.94,60.56,64.3,1,0.5,0,1,0,0,0.29292868,0,1
3/19/2017 21:18,64.03,65.16,86,50.94,60.63,64.38,1,0.5,0,1,0,0,0.293224549,0,1
3/19/2017 21:19,64.08,65.16,86,50.94,60.62,64.45,1,0.5,0,1,0,0,0.275305963,0,1
3/19/2017 21:20,64,64.87,86,50.94,60.68,64.49,1,0.5,0,1,0,0,0.267190506,0,1
3/19/2017 21:21,63.69,64.54,86,50.94,60.66,64.51,1,0.5,0,1,0,0,0.264220268,0,1
3/19/2017 21:22,63.33,64.62,86,50.94,60.64,64.49,1,0.5,0,1,0,0,0.291040288,0,1
3/19/2017 21:23,63.14,64.16,86,50.94,60.65,64.46,1,0.5,0,1,0,0,0.306422325,0,1
3/19/2017 21:24,63.21,64.16,86,50.94,60.64,64.44,1,0.5,0,1,0,0,0.315765755,0,1
3/19/2017 21:25,63.43,64.16,86,50.94,60.64,64.43,1,0.5,0,1,0,0,0.320165884,0,1
3/19/2017 21:26,63.84,64.35,86,50.94,60.66,64.47,1,0.5,0,1,0,0,0.289842543,0,1
3/19/2017 21:27,64.11,64.38,86,50.94,60.74,64.54,1,0.5,0,1,0,0,0.269468339,0,1
3/19/2017 21:28,64.02,64.58,86,50.94,60.73,64.59,1,0.5,0,1,0,0,0.272958585,0,1
3/19/2017 21:29,63.74,64.38,86,50.94,60.76,64.6,1,0.5,0,1,0,0,0.290199723,0,1
3/19/2017 21:30,63.56,64.3,86,51.12,60.76,64.59,1,0.5,0,1,0,0,0.301748438,0,1
3/19/2017 21:31,63.6,64.25,86,51.12,60.73,64.59,1,0.5,0,1,0,0,0.292123562,0,1
3/19/2017 21:32,63.74,64.33,86,51.12,60.76,64.59,1,0.5,0,1,0,0,0.291890773,0,1
3/19/2017 21:33,63.88,64.26,86,51.12,60.75,64.6,1,0.5,0,1,0,0,0.283362139,0,1
3/19/2017 21:34,63.97,63.66,86,51.12,60.79,64.62,1,0.5,0,1,0,0,0.25079478,0,1
3/19/2017 21:35,63.77,64.08,86,51.12,60.86,64.65,1,0.5,0,1,0,0,0.258487572,0,1
3/19/2017 21:36,63.36,63.69,86,51.12,60.87,64.64,1,0.5,0,1,0,0,0.282951892,0,1
3/19/2017 21:37,63.09,63.88,86,51.12,60.83,64.57,1,0.5,0,1,0,0,0.308918517,0,1
3/19/2017 21:38,63.17,63.73,86,51.12,60.84,64.53,1,0.5,0,1,0,0,0.312586484,0,1
3/19/2017 21:39,63.59,64.02,86,51.12,60.9,64.53,1,0.5,0,1,0,0,0.293749039,0,1
3/19/2017 21:40,63.98,64,86,51.12,61.03,64.57,1,0.5,0,1,0,0,0.27442019,0,1
3/19/2017 21:41,64.11,63.74,86,51.12,61.17,64.61,1,0.5,0,1,0,0,0.247055218,0,1
3/19/2017 21:42,63.86,63.63,86,51.12,61.23,64.64,1,0.5,0,1,0,0,0.249697522,0,1
3/19/2017 21:43,63.47,63.53,86,51.12,61.22,64.63,1,0.5,0,1,0,0,0.269567259,0,1
3/19/2017 21:44,63.17,63.53,86,51.12,61.25,64.61,1,0.5,0,1,0,0,0.292973823,0,1
3/19/2017 21:45,63.13,63.51,86,52.85,61.27,64.58,1,0.5,0,1,0,0,0.30442156,0,1
3/19/2017 21:46,63.42,63.81,86,52.85,61.31,64.54,1,0.5,0,1,0,0,0.288337353,0,1
3/19/2017 21:47,63.79,63.63,86,52.85,61.3,64.55,1,0.5,0,1,0,0,0.264674884,0,1
3/19/2017 21:48,63.9,63.62,86,52.85,61.39,64.6,1,0.5,0,1,0,0,0.254361468,0,1
3/19/2017 21:49,63.72,63.79,86,52.85,61.45,64.62,1,0.5,0,1,0,0,0.267148808,0,1
3/19/2017 21:50,63.51,64.04,86,52.85,61.47,64.62,1,0.5,0,1,0,0,0.274105401,0,1
3/19/2017 21:51,63.47,63.96,86,52.85,61.52,64.61,1,0.5,0,1,0,0,0.285318289,0,1
3/19/2017 21:52,63.66,63.92,86,52.85,61.55,64.61,1,0.5,0,1,0,0,0.275011904,0,1
3/19/2017 21:53,63.82,63.68,86,52.85,61.56,64.64,1,0.5,0,1,0,0,0.261026588,0,1
3/19/2017 21:54,63.77,63.65,86,52.85,61.59,64.66,1,0.5,0,1,0,0,0.255404449,0,1
3/19/2017 21:55,63.61,63.68,86,52.85,61.61,64.66,1,0.5,0,1,0,0,0.267473433,0,1
3/19/2017 21:56,63.45,63.71,86,52.85,61.61,64.64,1,0.5,0,1,0,0,0.278062776,0,1
3/19/2017 21:57,63.4,63.57,86,52.85,61.6,64.63,1,0.5,0,1,0,0,0.282035709,0,1
3/19/2017 21:58,63.52,63.43,86,52.85,61.57,64.6,1,0.5,0,1,0,0,0.266969993,0,1
3/19/2017 21:59,63.67,63.36,86,52.85,61.65,64.62,1,0.5,0,1,0,0,0.260587034,0,1
3/19/2017 22:00,63.77,63.68,86,53.8,61.69,64.65,1,0.5,0,1,0,0,0.259943674,0,1
3/19/2017 22:01,63.75,63.49,86,53.8,61.73,64.66,1,0.5,0,1,0,0,0.240856915,0,1
3/19/2017 22:02,63.58,63.48,86,53.8,61.73,64.67,1,0.5,0,1,0,0,0.257860261,0,1
3/19/2017 22:03,63.37,63.3,86,53.8,61.76,64.65,1,0.5,0,1,0,0,0.258329065,0,1
3/19/2017 22:04,63.22,63.4,86,53.8,61.68,64.62,1,0.5,0,1,0,0,0.271488001,0,1
3/19/2017 22:05,63.15,63.39,86,53.8,61.66,64.59,1,0.5,0,1,0,0,0.287347515,0,1
3/19/2017 22:06,63.24,63.26,86,53.8,61.55,64.57,1,0.5,0,1,0,0,0.28827484,0,1
3/19/2017 22:07,63.48,63.37,86,53.8,61.5,64.56,1,0.5,0,1,0,0,0.274477552,0,1
3/19/2017 22:08,63.7,63.29,86,53.8,61.47,64.59,1,0.5,0,1,0,0,0.250263188,0,1
3/19/2017 22:09,63.71,63.4,86,53.8,61.47,64.63,1,0.5,0,1,0,0,0.227428656,0,1
3/19/2017 22:10,63.43,63.21,86,53.8,61.47,64.62,1,0.5,0,1,0,0,0.242385074,0,1
3/19/2017 22:11,63.06,63.07,86,53.8,61.44,64.59,1,0.5,0,1,0,0,0.264429495,0,1
3/19/2017 22:12,62.84,63.43,86,53.8,61.43,64.54,1,0.5,0,1,0,0,0.288217273,0,1
3/19/2017 22:13,62.95,63.47,86,53.8,61.44,64.51,1,0.5,0,1,0,0,0.288483087,0,1
3/19/2017 22:14,63.26,63.27,86,53.8,61.42,64.48,1,0.5,0,1,0,0,0.269122788,0,1
3/19/2017 22:15,63.51,63.48,86,54.21,61.36,64.5,1,0.5,0,1,0,0,0.263797743,0,1
3/19/2017 22:16,63.61,63.48,86,54.21,61.33,64.54,1,0.5,0,1,0,0,0.254329065,0,1
3/19/2017 22:17,63.52,63.6,86,54.21,61.32,64.55,1,0.5,0,1,0,0,0.268218584,0,1
3/19/2017 22:18,63.32,63.05,86,54.21,61.26,64.57,1,0.5,0,1,0,0,0.262728663,0,1
3/19/2017 22:19,63.17,63.66,86,54.21,61.2,64.54,1,0.5,0,1,0,0,0.284638779,0,1
3/19/2017 22:20,63.17,63.35,86,54.21,61.13,64.53,1,0.5,0,1,0,0,0.296998248,0,1
3/19/2017 22:21,63.35,63.81,86,54.21,61.06,64.52,1,0.5,0,1,0,0,0.302528606,0,1
3/19/2017 22:22,63.59,63.69,86,54.21,61.08,64.54,1,0.5,0,1,0,0,0.2797224,0,1
3/19/2017 22:23,63.8,63.87,86,54.21,61.07,64.59,1,0.5,0,1,0,0,0.281766486,0,1
3/19/2017 22:24,63.91,63.58,86,54.21,61.12,64.62,1,0.5,0,1,0,0,0.259442056,0,1
3/19/2017 22:25,63.86,64.07,86,54.21,61.07,64.64,1,0.5,0,1,0,0,0.269657125,0,1
3/19/2017 22:26,63.66,64.04,86,54.21,61.1,64.66,1,0.5,0,1,0,0,0.270398511,0,1
3/19/2017 22:27,63.46,63.76,86,54.21,61.05,64.65,1,0.5,0,1,0,0,0.281485918,0,1
3/19/2017 22:28,63.31,64,86,54.21,61,64.63,1,0.5,0,1,0,0,0.298815623,0,1
3/19/2017 22:29,63.36,63.71,86,54.21,60.98,64.61,1,0.5,0,1,0,0,0.303779385,0,1
3/19/2017 22:30,63.61,64.02,86,51.96,60.96,64.61,1,0.5,0,1,0,0,0.297434404,0,1
3/19/2017 22:31,63.82,64.01,86,51.96,60.96,64.64,1,0.5,0,1,0,0,0.273758815,0,1
3/19/2017 22:32,63.81,63.82,86,51.96,61,64.64,1,0.5,0,1,0,0,0.285145765,0,1
3/19/2017 22:33,63.69,64,86,51.96,61.06,64.67,1,0.5,0,1,0,0,0.291868344,0,1
3/19/2017 22:34,63.63,63.82,86,51.96,60.99,64.65,1,0.5,0,1,0,0,0.298586693,0,1
3/19/2017 22:35,63.71,63.74,86,51.96,61,64.66,1,0.5,0,1,0,0,0.302227921,0,1
3/19/2017 22:36,63.89,63.87,86,51.96,61.03,64.67,1,0.5,0,1,0,0,0.28329541,0,1
3/19/2017 22:37,64.1,64.1,86,51.96,61.02,64.7,1,0.5,0,1,0,0,0.28520184,0,1
3/19/2017 22:38,64.22,63.75,86,51.96,61.07,64.75,1,0.5,0,1,0,0,0.27248138,0,1
3/19/2017 22:39,64.14,63.89,86,51.96,61.1,64.78,1,0.5,0,1,0,0,0.272232048,0,1
3/19/2017 22:40,63.9,64.13,86,51.96,61.07,64.79,1,0.5,0,1,0,0,0.29541833,0,1
3/19/2017 22:41,63.77,64.08,86,51.96,61.08,64.79,1,0.5,0,1,0,0,0.293785924,0,1
3/19/2017 22:42,63.86,63.97,86,51.96,61.12,64.78,1,0.5,0,1,0,0,0.292305055,0,1
3/19/2017 22:43,64.02,64.34,86,51.96,61.12,64.79,1,0.5,0,1,0,0,0.290274984,0,1
3/19/2017 22:44,64.11,64.05,86,51.96,61.13,64.79,1,0.5,0,1,0,0,0.280591197,0,1
3/19/2017 22:45,64.11,64.21,86,51.85,61.18,64.81,1,0.5,0,1,0,0,0.280426773,0,1
3/19/2017 22:46,64.07,63.94,86,51.85,61.27,64.82,1,0.5,0,1,0,0,0.280366627,0,1
3/19/2017 22:47,64.01,64.06,86,51.85,61.32,64.81,1,0.5,0,1,0,0,0.273390035,0,1
3/19/2017 22:48,63.93,64.26,86,51.85,61.41,64.82,1,0.5,0,1,0,0,0.283475653,0,1
3/19/2017 22:49,63.88,63.98,86,51.85,61.44,64.82,1,0.5,0,1,0,0,0.295152939,0,1
3/19/2017 22:50,63.95,64.16,86,51.85,61.42,64.81,1,0.5,0,1,0,0,0.289762268,0,1
3/19/2017 22:51,64.11,64.07,86,51.85,61.49,64.83,1,0.5,0,1,0,0,0.292441837,0,1
3/19/2017 22:52,64.24,64.19,86,51.85,61.54,64.84,1,0.5,0,1,0,0,0.275757268,0,1
3/19/2017 22:53,64.29,63.95,86,51.85,61.56,64.86,1,0.5,0,1,0,0,0.266407864,0,1
3/19/2017 22:54,64.23,64.13,86,51.85,61.54,64.89,1,0.5,0,1,0,0,0.264813589,0,1
3/19/2017 22:55,63.98,64.1,86,51.85,61.49,64.88,1,0.5,0,1,0,0,0.276254785,0,1
3/19/2017 22:56,63.76,64.31,86,51.85,61.42,64.85,1,0.5,0,1,0,0,0.307720087,0,1
3/19/2017 22:57,63.78,64.26,86,51.85,61.34,64.82,1,0.5,0,1,0,0,0.307213437,0,1
3/19/2017 22:58,63.98,64.14,86,51.85,61.31,64.83,1,0.5,0,1,0,0,0.300569658,0,1
3/19/2017 22:59,64.25,64.06,86,51.85,61.28,64.84,1,0.5,0,1,0,0,0.279908964,0,1
3/19/2017 23:00,64.39,64.19,86,53.47,61.28,64.87,1,0.5,0,1,0,0,0.276454735,0,1
3/19/2017 23:01,64.42,63.84,86,53.47,61.28,64.9,1,0.5,0,1,0,0,0.258998312,0,1
3/19/2017 23:02,64.2,64.07,86,53.47,61.25,64.92,1,0.5,0,1,0,0,0.255454786,0,1
3/19/2017 23:03,63.83,63.85,86,53.47,61.18,64.89,1,0.5,0,1,0,0,0.286539823,0,1
3/19/2017 23:04,63.62,63.73,86,53.47,61.13,64.84,1,0.5,0,1,0,0,0.291225634,0,1
3/19/2017 23:05,63.74,63.98,86,53.47,61.12,64.8,1,0.5,0,1,0,0,0.301624124,0,1
3/19/2017 23:06,63.92,64.09,86,53.47,61.1,64.78,1,0.5,0,1,0,0,0.303811902,0,1
3/19/2017 23:07,64.08,64.14,86,53.47,61.12,64.8,1,0.5,0,1,0,0,0.291296508,0,1
3/19/2017 23:08,64.21,64.14,86,53.47,61.17,64.81,1,0.5,0,1,0,0,0.284159249,0,1
3/19/2017 23:09,64.23,64.15,86,53.47,61.17,64.84,1,0.5,0,1,0,0,0.288015739,0,1
3/19/2017 23:10,64.18,64.1,86,53.47,61.2,64.87,1,0.5,0,1,0,0,0.289085666,0,1
3/19/2017 23:11,64.1,64.09,86,53.47,61.21,64.85,1,0.5,0,1,0,0,0.282195195,0,1
3/19/2017 23:12,64.05,64.44,86,53.47,61.21,64.84,1,0.5,0,1,0,0,0.289423882,0,1
3/19/2017 23:13,64.04,64.18,86,53.47,61.11,64.85,1,0.5,0,1,0,0,0.291695225,0,1
3/19/2017 23:14,64.09,64.48,86,53.47,61.13,64.84,1,0.5,0,1,0,0,0.301878826,0,1
3/19/2017 23:15,64.18,64.44,86,51.51,61.1,64.85,1,0.5,0,1,0,0,0.295555622,0,1
3/19/2017 23:16,64.26,64.33,86,51.51,61.14,64.85,1,0.5,0,1,0,0,0.286343089,0,1
